message_id,references_found,references_not_found,amounts,dates
MSG017087,,LA931783,,
MSG017090,,,42000.0,
MSG017091,,,342000.0,
MSG017093,,LA950872,,
MSG017095,,,757000.0,
MSG017098,,LA924497,,
MSG017109,,,71000.0,
MSG017110,,,706000.0,
MSG017112,,,294000.0,
MSG017117,,LA997001,,
MSG017120,,,27000.0,
MSG017126,LA018602,,,
MSG017127,LA027029,,,2026-06-05
MSG017131,,,,2025-12-23
MSG017132,,,401000.0,2026-04-09
MSG017133,LA009741,,,
MSG017134,,,,2026-01-08
MSG017135,,,669000.0,
MSG017136,,,113000.0,
MSG017138,,,,2026-11-20
MSG017141,,LA022306,,
MSG017143,,LA900541,,
MSG017148,,,,2026-02-17
MSG017152,LA000760,,,
MSG017153,,LA994804,,2026-08-30
MSG017154,LA028954,,,
MSG017156,,,513000.0,
MSG017157,LA020296,,,
MSG017162,,,376000.0,
MSG017164,,,829000.0,
MSG017175,LA024550,,,2026-06-20
MSG017178,,,,2026-07-06
MSG017180,,,238000.0,
MSG017182,LA027245,,,
MSG017192,,,,2025-12-24
MSG017193,,,,2025-02-11
MSG017198,,,690000.0,
MSG017199,,,,2025-07-15
MSG017201,,,568000.0,
MSG017202,LA007252,,,2025-01-11
MSG017205,,,218000.0,
MSG017207,LA014886,,,
MSG017209,,,117000.0,
MSG017211,,,250000.0,
MSG017213,LA028340,,,
MSG017214,,,361000.0,
MSG017218,,,659000.0,
MSG017219,,LA953479,,
MSG017220,LA005453,,,
MSG017222,,,84000.0,
MSG017226,LA027146,,,
MSG017231,,,,2026-10-15
MSG017232,,,499000.0,
MSG017233,,,,2026-05-03
MSG017238,,,569000.0,
MSG017243,,,,2025-04-04
MSG017249,,,702000.0,
MSG017255,,,836000.0,
MSG017262,,,780000.0,
MSG017265,,,,2025-02-26
MSG017266,,,62000.0,
MSG017268,,,,2026-04-16
MSG017270,,,72000.0,
MSG017275,,,630000.0,
MSG017276,,,273000.0,
MSG017279,,LA903828,,
MSG017282,,,636000.0,
MSG017288,LA009530,,,
MSG017290,,LA911664,,
MSG017291,,LA910305,,
MSG017292,LA019012,,,2026-11-16
MSG017293,LA016856,,,
MSG017294,,,823000.0,
MSG017297,,,147000.0,
MSG017298,,,381000.0,
MSG017300,,,,2026-05-14
MSG017302,,,532000.0,
MSG017303,,,288000.0,
MSG017306,,,,2025-08-27
MSG017307,LA022680,,,
MSG017308,,,47000.0,
MSG017313,,,599000.0,
MSG017318,,LA928749,,
MSG017319,,,641000.0,
MSG017320,,LA933305,,
MSG017323,,,543000.0,
MSG017327,,LA964118,,
MSG017329,LA027612,,,
MSG017331,,,104000.0,
MSG017332,LA011532,,,
MSG017337,LA005687,,,
MSG017341,,,,2026-03-08
MSG017343,,LA931119,,
MSG017345,,,,2026-08-29
MSG017352,,,479000.0,
MSG017353,LA013969,,,
MSG017354,LA020222,,,
MSG017355,,,540000.0,
MSG017360,,,,2026-10-28
MSG017361,LA024790,,,
MSG017365,,,406000.0,
MSG017368,,LA972510,,
MSG017370,,,,2026-08-31
MSG017371,,LA929379,,2025-09-01
MSG017372,LA024885,,,
MSG017378,LA011236,,,
MSG017380,,,,2025-11-15
MSG017383,LA030891,,,
MSG017390,LA002752,,,
MSG017393,LA003861,,,
MSG017394,LA000823,,,
MSG017396,,,308000.0,
MSG017398,LA030569,,,
MSG017401,LA005969,,,
MSG017405,,,,2026-12-30
MSG017408,LA019874,,,
MSG017411,LA026837,,,
MSG017412,,,101000.0,
MSG017416,,,623000.0,2025-05-05
MSG017419,,,,2026-11-22
MSG017422,,LA926345,,
MSG017423,LA025321,,,
MSG017424,,,293000.0,
MSG017426,,,,2026-12-29
MSG017427,,,107000.0,
MSG017428,,LA927535,,2025-04-27
MSG017436,LA031312,,,2025-03-22
MSG017437,LA001779,,,
MSG017439,,,705000.0,
MSG017445,,,537000.0,2025-08-14
MSG017455,LA013450,,,2025-09-08
MSG017459,LA016726,,,
MSG017467,,,66000.0,2026-01-16
MSG017468,LA022999,,,
MSG017479,LA020569,,,
MSG017482,,LA932919,,
MSG017483,,,270000.0,
MSG017484,LA018496,,839000.0,
MSG017489,LA010147,,,
MSG017491,LA003525,,,
MSG017492,,,40000.0,
MSG017496,,,281000.0,
MSG017497,,,382000.0,
MSG017501,LA014258,,,
MSG017503,,LA983773,,
MSG017504,,,94000.0,
MSG017507,,LA924690,,
MSG017512,LA008599,,,
MSG017513,,,459000.0,
MSG017518,,,460000.0,
MSG017519,,,224000.0,
MSG017524,,,819000.0,
MSG017526,,,472000.0,
MSG017527,,,161000.0,
MSG017528,,,,2026-08-23
MSG017534,,,210000.0,
MSG017542,LA018309,,,
MSG017545,,,,2026-02-26
MSG017547,,,,2026-12-06
MSG017552,,,464000.0,
MSG017559,,,880000.0,
MSG017561,LA026321,,,
MSG017566,,,871000.0,
MSG017568,,,,2025-05-30
MSG017575,LA018252,,,2025-06-29
MSG017580,,,471000.0,
MSG017583,,,458000.0,
MSG017587,,,292000.0,
MSG017594,,,556000.0,
MSG017596,,,337000.0,
MSG017597,,,,2025-08-09
MSG017598,,,,2026-08-22
MSG017605,,LA927325,,
MSG017607,,,835000.0,
MSG017613,,,360000.0,
MSG017614,,,702000.0,
MSG017615,,LA995687,,
MSG017616,,,,2026-10-03
MSG017617,LA019263,,,2026-02-14
MSG017624,LA001383,,,
MSG017625,LA021297,,,
MSG017626,,,137000.0,
MSG017628,LA014518,,,
MSG017645,LA004094,,,
MSG017646,LA007091,,,
MSG017647,,LA965373,,
MSG017651,LA025786,,,
MSG017653,,,32000.0,
MSG017654,,,655000.0,2025-09-10
MSG017656,,,266000.0,
MSG017665,,,,2026-11-10
MSG017666,LA030248,,,
MSG017669,LA016778,,751000.0,
MSG017670,,,,2025-02-16
MSG017671,,,,2025-07-05
MSG017672,,,723000.0,
MSG017673,,,280000.0,
MSG017676,,,734000.0,
MSG017677,LA032229,,,
MSG017679,,,233000.0,
MSG017680,,,7000.0,
MSG017681,,,396000.0,
MSG017682,,,332000.0,
MSG017683,,,,2025-07-05
MSG017685,,LA919051,,
MSG017686,,,816000.0,
MSG017691,LA005967,,,
MSG017696,,,185000.0,
MSG017699,,,73000.0,
MSG017701,,,309000.0,
MSG017704,,,,2026-06-24
MSG017706,,LA986817,,
MSG017715,,,296000.0,
MSG017720,,LA918317,,
MSG017723,,,,2026-12-09
MSG017728,LA009911,,,2025-03-07
MSG017729,,,199000.0,
MSG017731,LA030690,,,
MSG017733,,,,2025-11-01
MSG017734,,LA916211,,
MSG017736,,,798000.0,
MSG017738,,,114000.0,
MSG017740,,,,2025-12-04
MSG017755,,,68000.0,
MSG017757,LA005803,,,2025-06-13
MSG017758,LA021780,,,
MSG017761,,LA944503,,
MSG017764,,LA969126,,
MSG017767,LA007276,,,2026-08-05
MSG017770,,,810000.0,
MSG017773,,,718000.0,
MSG017778,LA010949,,,
MSG017781,,,95000.0,
MSG017785,,,70000.0,
MSG017789,LA015779,,,
MSG017791,,,470000.0,
MSG017795,,,363000.0,
MSG017796,,LA918930,,
MSG017801,,,453000.0,
MSG017802,LA011896,,,
MSG017805,,,498000.0,
MSG017807,,,379000.0,
MSG017808,LA028863,,,
MSG017811,LA032103,,,
MSG017812,,LA975332,,
MSG017821,,LA915670,,
MSG017824,LA016521,,,
MSG017826,,,,2025-01-18
MSG017827,,,310000.0,
MSG017829,,,866000.0,
MSG017830,,,770000.0,
MSG017837,,,,2025-12-20
MSG017845,,,84000.0,
MSG017851,,,295000.0,
MSG017852,,,437000.0,
MSG017857,LA017355,,,
MSG017862,,,,2026-04-11
MSG017863,,,,2025-09-17
MSG017865,,LA978175,,
MSG017866,,,,2025-05-09
MSG017871,,LA909587,,
MSG017872,LA001831,,,2025-10-19
MSG017874,,,41000.0,
MSG017876,,,800000.0,
MSG017877,LA007764,,,2025-01-23
MSG017879,,,595000.0,
MSG017881,LA001320,,,
MSG017882,LA028276,,,
MSG017885,,,662000.0,
MSG017892,,,458000.0,
MSG017893,,,1114000.0,
MSG017895,LA007539,,,
MSG017897,,,355000.0,
MSG017902,,,234000.0,
MSG017904,LA011259,,,
MSG017907,LA027815,,,
MSG017911,,,540000.0,2026-01-12
MSG017921,,LA946442,,
MSG017923,,,653000.0,
MSG017933,,,326000.0,
MSG017936,,,,2025-02-16
MSG017942,LA023566,,,
MSG017944,,,,2026-06-05
MSG017945,,,859000.0,
MSG017946,,,48000.0,
MSG017949,,LA020532,,
MSG017951,LA001275,,,
MSG017956,,,402000.0,
MSG017957,,,208000.0,
MSG017962,,,659000.0,
MSG017963,,,,2026-06-22
MSG017965,,,,2025-11-11
MSG017970,LA018593,,,
MSG017976,LA018527,,,
MSG017977,,,678000.0,
MSG017978,,,797000.0,
MSG017980,,,167000.0,
MSG017986,,,421000.0,
MSG017990,LA010549,,,
MSG017999,,,404000.0,
MSG018000,LA024609,,871000.0,
MSG018004,,,857000.0,
MSG018005,LA030669,,,
MSG018006,,LA964016,,
MSG018008,LA008579,,,
MSG018009,,,43000.0,
MSG018011,,LA926557,,
MSG018012,,,600000.0,
MSG018018,,,109000.0,
MSG018019,,,292000.0,
MSG018022,,LA961207,,
MSG018023,,,714000.0,
MSG018024,,LA968864,,
MSG018025,,,571000.0,
MSG018036,LA010949,,,
MSG018038,,,460000.0,
MSG018039,LA010660,,47000.0,
MSG018040,,,462000.0,
MSG018042,,,642000.0,
MSG018043,LA027555,,,
MSG018044,,,,2026-04-18
MSG018047,,,259000.0,2025-05-02
MSG018050,,,730000.0,
MSG018054,,,585000.0,
MSG018055,,,,2025-07-15
MSG018059,LA002576,,85000.0,
MSG018060,LA029562,,,
MSG018061,,,93000.0,
MSG018063,,,343000.0,
MSG018067,,LA965015,,
MSG018070,LA025598,,,
MSG018073,,,548000.0,
MSG018075,,,,2025-05-08
MSG018077,,LA939689,,
MSG018078,,,774000.0,
MSG018080,,,169000.0,
MSG018081,,,553000.0,
MSG018086,,,39000.0,
MSG018092,LA015965,,,
MSG018100,,,,2025-10-19
MSG018104,LA019278,,250000.0,
MSG018108,LA029510,,,
MSG018111,LA025426,,,
MSG018115,,,587000.0,
MSG018116,LA009164,,,
MSG018117,LA001663,,,
MSG018127,,,581000.0,
MSG018128,LA021749,,,
MSG018129,,,,2026-02-19
MSG018135,LA004829,,,
MSG018136,,,,2025-12-25
MSG018139,,,,2025-04-28
MSG018140,,,275000.0,
MSG018141,LA002908,,368000.0,
MSG018148,,,808000.0,
MSG018149,,,632000.0,
MSG018152,,LA977329,,
MSG018157,,,,2026-02-17
MSG018158,,,49000.0,
MSG018159,LA032420,,,
MSG018161,LA015656,,,
MSG018164,,,,2026-01-03
MSG018165,,,,2025-05-28
MSG018169,,,,2026-06-17
MSG018174,,,550000.0,
MSG018178,,,526000.0,
MSG018189,,,,2026-05-19
MSG018192,LA021498,,,2025-04-03
MSG018196,LA007205,,262000.0,
MSG018197,,,192000.0,
MSG018198,,,,2025-08-03
MSG018201,,,,2025-10-01
MSG018206,,,772000.0,
MSG018207,,,,2026-05-03
MSG018212,,,794000.0,
MSG018213,,,,2026-10-12
MSG018214,,,583000.0,
MSG018216,,,,2025-04-26
MSG018218,,,299000.0,
MSG018221,LA003370,,,
MSG018222,,,138000.0,
MSG018225,LA002078,,,
MSG018230,,,691000.0,
MSG018231,,LA973165,,
MSG018234,,,42000.0,
MSG018238,,,,2026-07-04
MSG018239,LA011711,,,
MSG018241,,,,2025-11-14
MSG018242,,,403000.0,
MSG018243,LA000121,,,
MSG018246,LA013877,,,
MSG018249,,,523000.0,
MSG018250,LA010739,,,2026-11-11
MSG018251,,,,2026-01-17
MSG018254,,,79000.0,
MSG018255,LA017408,,,
MSG018264,,,,2026-12-20
MSG018265,,,,2026-11-01
MSG018267,,,362000.0,
MSG018273,,,459000.0,
MSG018278,LA019476,,,
MSG018279,LA010200,,,
MSG018282,LA015043,,,
MSG018283,,,42000.0,
MSG018288,,LA932635,,2025-12-03
MSG018291,,,527000.0,
MSG018292,,,124000.0,
MSG018293,,LA002586,,
MSG018294,LA009981,,,
MSG018297,LA032286,,,
MSG018299,,,241000.0,
MSG018301,,,369000.0,
MSG018302,,,16000.0,
MSG018308,,,607000.0,
MSG018310,,,23000.0,2025-12-05
MSG018311,,,279000.0,
MSG018312,LA032716,,,
MSG018317,,,345000.0,
MSG018322,,,49000.0,
MSG018325,LA016046,,,
MSG018327,,,405000.0,
MSG018329,,,564000.0,
MSG018333,,,499000.0,
MSG018335,,,32000.0,
MSG018336,,,738000.0,
MSG018339,,,634000.0,
MSG018340,LA031002,,,
MSG018344,,LA973341,,
MSG018347,,,,2025-05-02
MSG018350,LA016566,,,
MSG018359,,,330000.0,
MSG018360,,,,2025-05-08
MSG018363,LA004159,,,2025-12-06
MSG018364,,,634000.0,
MSG018365,,,815000.0,
MSG018369,,LA991841,,
MSG018377,,,395000.0,
MSG018379,,LA981669,,
MSG018382,,,,2025-10-25
MSG018390,LA028644,,,
MSG018391,LA013714,,,
MSG018392,,,518000.0,
MSG018394,,,,2026-11-16
MSG018396,,,,2025-11-21
MSG018399,LA020232,,,
MSG018403,,,126000.0,
MSG018404,,LA973319,,
MSG018411,,,392000.0,
MSG018414,,,,2025-11-15
MSG018420,LA021435,,,
MSG018424,,,523000.0,
MSG018425,,LA976650,,
MSG018426,,,,2025-07-12
MSG018435,LA010187,,,
MSG018440,,,,2025-01-13
MSG018442,,LA980470,,
MSG018444,LA024232,,,2025-03-26
MSG018446,LA016566,,,
MSG018449,,,896000.0,2025-11-03
MSG018452,,,,2025-03-10
MSG018460,LA012107,,,
MSG018461,,,,2026-11-02
MSG018463,LA009854,,,
MSG018464,,,687000.0,
MSG018467,LA024654,,,
MSG018468,,,,2025-12-24
MSG018471,,,835000.0,
MSG018472,LA008262,,,
MSG018474,LA004108,,,
MSG018475,LA029097,,,
MSG018476,,,,2026-06-02
MSG018480,,LA928911,,
MSG018482,,,,2025-02-24
MSG018484,,,,2026-10-29
MSG018488,,,,2026-06-02
MSG018490,,LA972095,,
MSG018491,,,771000.0,
MSG018514,LA010971,,,
MSG018515,LA021180,,,
MSG018517,,,476000.0,
MSG018519,,,,2026-06-20
MSG018520,LA023668,,,
MSG018521,,,,2026-08-29
MSG018522,,LA919942,670000.0,
MSG018523,LA027666,,,
MSG018526,,,639000.0,2025-03-27
MSG018531,,,,2026-10-09
MSG018532,LA020669,,,
MSG018533,,,358000.0,
MSG018543,,LA935845,,
MSG018546,,,392000.0,2025-04-15
MSG018547,,LA993451,,
MSG018550,,LA023390,,
MSG018552,LA027629,,,
MSG018555,,,567000.0,
MSG018557,,,,2025-05-04
MSG018562,LA031131,,,
MSG018563,,LA928302,,2025-06-08
MSG018564,,,,2025-12-08
MSG018577,LA001545,,,
MSG018582,LA024555,,,
MSG018583,LA005778,,,
MSG018584,LA029413,,,
MSG018590,LA001599,,,
MSG018592,,,131000.0,
MSG018593,,,,2025-08-17
MSG018595,,LA008175,,
MSG018598,,LA984361,,2026-08-12
MSG018601,,,73000.0,
MSG018602,,LA942251,,
MSG018604,LA006363,,,
MSG018605,,,,2026-03-12
MSG018608,,LA920986,,
MSG018609,,,,2026-04-11
MSG018617,LA019938,,,
MSG018620,LA000139,,,
MSG018621,,,782000.0,2025-01-13
MSG018637,LA000568,,,
MSG018638,,LA909702,,
MSG018639,,,,2026-10-23
MSG018642,,LA954821,,
MSG018643,,LA945127,,
MSG018644,,,190000.0,
MSG018645,,LA951133,,
MSG018646,,LA904314,,
MSG018653,,LA016663,,
MSG018654,,LA926812,,
MSG018655,,,,2025-02-04
MSG018656,,,360000.0,
MSG018659,LA032064,,,
MSG018661,,,534000.0,
MSG018663,,,,2026-02-10
MSG018664,LA017455,,374000.0,2025-09-11
MSG018665,LA014729,,,
MSG018666,LA021729,,,
MSG018667,,,,2026-01-11
MSG018668,LA018227,,,2026-10-13
MSG018669,,,226000.0,
MSG018673,,,757000.0,
MSG018674,,,175000.0,
MSG018678,LA012720,,,
MSG018684,,,677000.0,2025-07-23
MSG018685,LA019442,,,
MSG018686,,,75000.0,
MSG018689,,,409000.0,
MSG018693,,,52000.0,
MSG018696,,,760000.0,
MSG018698,,,,2025-09-04
MSG018701,,,,2026-06-23
MSG018703,,,,2026-01-25
MSG018707,LA000104,,,
MSG018713,,,770000.0,
MSG018716,,,109000.0,
MSG018717,,LA900394,,
MSG018723,,,751000.0,
MSG018727,LA008099,,,
MSG018728,,,,2026-12-28
MSG018730,,,340000.0,
MSG018734,,,179000.0,
MSG018739,LA022260,,,
MSG018740,,,600000.0,
MSG018743,LA011290,,,
MSG018745,LA001795,,,
MSG018747,,,811000.0,
MSG018748,LA004119,,,
MSG018749,,,629000.0,
MSG018752,,,886000.0,
MSG018753,,LA930248,,
MSG018755,,,109000.0,
MSG018756,,,168000.0,
MSG018759,LA028586,,,
MSG018763,,,600000.0,
MSG018769,,LA993148,,
MSG018772,,,556000.0,
MSG018773,,LA915231,,
MSG018781,,,,2025-02-16
MSG018782,LA010897,,,
MSG018783,,,,2025-02-11
MSG018785,,,633000.0,
MSG018786,,LA968932,738000.0,
MSG018787,,,,2025-07-14
MSG018788,LA000754,,,
MSG018792,,,725000.0,
MSG018794,,,158000.0,
MSG018797,,,363000.0,
MSG018798,,,335000.0,
MSG018800,,,607000.0,
MSG018802,,,,2025-10-18
MSG018804,,,605000.0,
MSG018807,,,,2025-01-17
MSG018812,,,,2026-12-11
MSG018815,,,,2025-05-08
MSG018816,,LA900577,,2025-07-23
MSG018817,,,,2026-08-13
MSG018818,,LA956184,,2026-07-12
MSG018820,,,877000.0,
MSG018822,,,30000.0,
MSG018823,,,351000.0,
MSG018825,,,79000.0,
MSG018827,,LA992092,,
MSG018828,,,305000.0,
MSG018829,LA024079,,,
MSG018832,,,,2025-10-27
MSG018834,,,,2025-06-23
MSG018835,,LA934109,468000.0,
MSG018837,,LA919715,,2026-09-01
MSG018842,,,746000.0,
MSG018844,,,120000.0,
MSG018846,LA017524,,,
MSG018850,,,474000.0,
MSG018851,,,634000.0,2026-06-14
MSG018853,,,683000.0,
MSG018856,,,745000.0,
MSG018861,,,169000.0,
MSG018862,,LA957053,,
MSG018866,,LA927894,,
MSG018868,,,,2025-10-28
MSG018873,LA014913,,,
MSG018877,,,682000.0,
MSG018884,,,420000.0,
MSG018886,,,813000.0,
MSG018887,,LA989156,,
MSG018891,LA029530,,,
MSG018892,LA010374,,,
MSG018895,,,466000.0,
MSG018901,LA018911,,,
MSG018902,,,558000.0,
MSG018905,,,87000.0,2026-04-19
MSG018910,LA024608,,,
MSG018913,,LA984898,,
MSG018920,,,841000.0,
MSG018924,,,612000.0,2026-02-20
MSG018925,LA020101,,,
MSG018926,,,,2026-08-19
MSG018928,,,652000.0,
MSG018929,,,424000.0,
MSG018930,LA006893,,,
MSG018931,,,644000.0,
MSG018932,LA022518,,,
MSG018933,,,749000.0,
MSG018938,,,382000.0,
MSG018942,,,781000.0,
MSG018943,,,539000.0,
MSG018948,,,757000.0,
MSG018949,,,,2025-11-15
MSG018950,LA024560,,,
MSG018953,,,,2026-08-26
MSG018956,,LA965237,,
MSG018957,,,,2026-10-13
MSG018959,,,390000.0,
MSG018960,,LA963903,,
MSG018961,LA004050,,,
MSG018966,LA005479,,,
MSG018968,LA022296,,,
MSG018971,,,,2025-02-23
MSG018974,,,870000.0,
MSG018975,,,735000.0,
MSG018978,LA003938,,,
MSG018979,,,,2025-03-20
MSG018982,LA029053,,,
MSG018985,,,,2025-10-04
MSG018987,,,,2025-09-18
MSG018988,,,,2025-05-31
MSG018990,LA003628,,265000.0,
MSG018992,LA032152,,,
MSG018993,,,,2026-08-06
MSG018994,,,805000.0,
MSG019004,LA022184,,,
MSG019005,LA014636,,,
MSG019006,LA008887,,,
MSG019010,,LA960247,,
MSG019012,,LA973528,,
MSG019014,LA011385,,,
MSG019018,,,,2026-11-09
MSG019019,,,,2026-09-11
MSG019020,,,399000.0,
MSG019025,,LA946019,,2025-11-09
MSG019026,,LA996973,,
MSG019027,,,319000.0,
MSG019036,,,184000.0,
MSG019043,LA024726,,,
MSG019047,,,292000.0,
MSG019049,,,280000.0,
MSG019052,,,194000.0,
MSG019053,,,,2025-08-04
MSG019062,,,383000.0,
MSG019071,LA024883,,,2026-04-01
MSG019075,LA006917,,,
MSG019076,,,490000.0,
MSG019080,,LA934569,,
MSG019082,LA017933,,,
MSG019084,LA032771,,,
MSG019085,,,261000.0,
MSG019087,,,53000.0,
MSG019088,,,893000.0,
MSG019090,,,51000.0,
MSG019095,,,765000.0,
MSG019099,LA008522,,,2026-08-08
MSG019102,,,364000.0,
MSG019108,,,298000.0,
MSG019109,,,,2026-03-26
MSG019112,LA022909,,,
MSG019115,,,405000.0,
MSG019119,,LA900893,,
MSG019120,,,523000.0,
MSG019123,,,204000.0,
MSG019125,,,51000.0,2026-10-24
MSG019126,,,313000.0,2025-12-18
MSG019129,LA005702,,,
MSG019130,,,,2026-08-11
MSG019132,,,531000.0,
MSG019135,,,413000.0,2026-04-02
MSG019139,,LA969854,,
MSG019140,,LA966222,,
MSG019141,,,136000.0,
MSG019143,,LA998097,,2026-04-07
MSG019145,,,453000.0,
MSG019146,,,697000.0,2026-07-09
MSG019147,,,400000.0,
MSG019149,LA027527,,,2026-11-03
MSG019151,,LA939532,,
MSG019154,,,183000.0,
MSG019156,,,573000.0,
MSG019158,LA005636,,,
MSG019160,LA009844,,,
MSG019162,,LA942475,,
MSG019163,,,,2026-12-31
MSG019164,,,609000.0,
MSG019166,LA015173,,,
MSG019173,LA012245,,,
MSG019175,,,525000.0,
MSG019176,LA005632,,,
MSG019186,,,290000.0,
MSG019188,,LA956199,,2026-09-23
MSG019190,,LA939220,,
MSG019191,LA021179,,,
MSG019192,,LA978484,,
MSG019194,LA000658,,,
MSG019195,LA032461,,,
MSG019196,LA001724,,258000.0,
MSG019197,,,610000.0,
MSG019201,,LA942810,,
MSG019203,,,235000.0,
MSG019207,,,,2025-12-05
MSG019208,,,,2026-04-28
MSG019214,LA011036,,,
MSG019216,LA030684,,,
MSG019218,,,598000.0,
MSG019226,,,898000.0,
MSG019231,LA005139,,,
MSG019233,,,878000.0,
MSG019236,,,115000.0,
MSG019238,,LA978361,,
MSG019242,,,163000.0,
MSG019244,,,60000.0,
MSG019249,,,124000.0,
MSG019254,,,469000.0,
MSG019256,,,,2026-03-18
MSG019261,,,,2025-09-27
MSG019262,LA002415,,,
MSG019263,,,,2025-10-19
MSG019270,,,644000.0,
MSG019272,,,471000.0,
MSG019273,LA024576,,,
MSG019275,,LA942553,,2026-03-19
MSG019278,,,295000.0,
MSG019280,LA002423,,,
MSG019281,LA029684,,,
MSG019282,,,686000.0,
MSG019285,LA014906,,,
MSG019289,,,306000.0,
MSG019292,,LA922509,,
MSG019298,LA028691,,,
MSG019299,,,,2026-04-13
MSG019301,,,538000.0,2026-12-12
MSG019303,,,602000.0,
MSG019305,,,221000.0,
MSG019309,LA008120,,,
MSG019310,,,,2025-06-09
MSG019313,,,372000.0,
MSG019316,LA004670,,,
MSG019322,,LA999061,,
MSG019326,,LA952647,,
MSG019331,,,135000.0,
MSG019332,,,,2025-08-23
MSG019335,,,,2026-12-27
MSG019341,LA031766,,,
MSG019350,,,519000.0,
MSG019352,LA025172,,,
MSG019355,,,364000.0,
MSG019356,,,,2025-01-06
MSG019357,,LA970677,,
MSG019358,,,802000.0,
MSG019359,,,492000.0,
MSG019360,,,166000.0,
MSG019361,LA030061,,,
MSG019362,,,,2025-03-20
MSG019364,,,726000.0,
MSG019368,,,495000.0,
MSG019369,,,,2026-10-29
MSG019379,,,354000.0,
MSG019384,LA010579,,,
MSG019385,LA013372,,,
MSG019395,,,791000.0,
MSG019396,LA019071,,,2025-01-13
MSG019397,,,,2025-02-14
MSG019398,LA014826,,,
MSG019403,,,498000.0,
MSG019407,,,,2026-05-19
MSG019409,LA008038,,,2025-09-05
MSG019411,,,773000.0,
MSG019412,LA012393,,,
MSG019416,,,188000.0,
MSG019419,,,699000.0,
MSG019426,,,532000.0,
MSG019429,,,,2026-03-14
MSG019432,,,805000.0,
MSG019436,,,219000.0,
MSG019447,,,,2026-04-26
MSG019451,,,,2026-11-09
MSG019453,LA020112,,,
MSG019455,,LA959125,,
MSG019457,LA001255,,,
MSG019458,LA011104,,,
MSG019460,,,766000.0,
MSG019461,,,731000.0,
MSG019464,,LA935918,,
MSG019465,LA009685,,,
MSG019467,,,589000.0,2026-04-14
MSG019469,,,,2026-06-11
MSG019470,,,97000.0,
MSG019473,,,67000.0,
MSG019488,,LA997213,,
MSG019491,,,,2025-12-23
MSG019497,,,,2025-12-14
MSG019498,,,538000.0,
MSG019507,,,807000.0,
MSG019509,,,,2025-02-07
MSG019515,,,,2025-11-09
MSG019520,,,701000.0,
MSG019521,,,120000.0,
MSG019522,,,151000.0,
MSG019529,,,236000.0,
MSG019531,,,,2025-12-22
MSG019537,,,284000.0,2026-01-20
MSG019538,,,,2026-02-16
MSG019540,,,606000.0,
MSG019544,,,154000.0,
MSG019549,LA002330,,,
MSG019551,,,246000.0,
MSG019558,,,,2025-07-16
MSG019561,,,65000.0,
MSG019563,,LA937149,,
MSG019565,,,445000.0,
MSG019567,,,517000.0,
MSG019570,,,291000.0,
MSG019572,LA004059,,,2026-02-24
MSG019573,LA016373,,,
MSG019574,,,662000.0,
MSG019576,,,416000.0,2025-06-14
MSG019579,,,888000.0,
MSG019580,,,,2026-12-14
MSG019581,LA003391,,,
MSG019582,,,631000.0,
MSG019587,LA011397,,,
MSG019591,,,251000.0,
MSG019595,LA018526,,,
MSG019596,,LA999308,,
MSG019601,,,311000.0,
MSG019602,,,441000.0,
MSG019605,,LA943079,,
MSG019608,,,90000.0,
MSG019609,,,734000.0,2026-08-25
MSG019614,LA028841,,,
MSG019615,,LA902264,,
MSG019617,,,819000.0,
MSG019622,,,876000.0,2025-01-08
MSG019624,,,500000.0,
MSG019626,,,801000.0,
MSG019630,,LA903671,,
MSG019632,,LA997364,,
MSG019638,LA003271,,,
MSG019641,LA014357,,,2026-06-05
MSG019643,,,661000.0,2025-07-29
MSG019644,LA003409,,,
MSG019645,,,542000.0,2025-03-10
MSG019646,,,253000.0,
MSG019648,LA014157,,,
MSG019649,,LA952781,,
MSG019652,LA015871,,,
MSG019653,LA026389,,,
MSG019654,,,831000.0,
MSG019666,,,,2025-03-02
MSG019668,LA014611,,,
MSG019669,,,126000.0,
MSG019671,,,,2025-05-07
MSG019672,,,747000.0,
MSG019674,,,649000.0,2025-12-02
MSG019677,,,304000.0,
MSG019678,,LA938763,,
MSG019679,,,477000.0,
MSG019683,,,,2026-03-14
MSG019686,,,513000.0,
MSG019691,LA030873,,,
MSG019694,LA004554,,,2025-07-12
MSG019696,,,73000.0,
MSG019697,,LA981137,,
MSG019698,,LA961714,,
MSG019703,,,206000.0,
MSG019705,,,138000.0,
MSG019706,LA001759,,,
MSG019712,,,603000.0,
MSG019713,,LA966056,,
MSG019714,,,657000.0,
MSG019715,,LA968544,,2026-05-10
MSG019718,LA000145,,,
MSG019719,,LA919841,,
MSG019720,,,427000.0,
MSG019722,LA011789,,,
MSG019734,,,708000.0,
MSG019735,,,409000.0,
MSG019739,,,,2025-06-29
MSG019743,LA006393,,,
