application_id,default_probability,loan_amount_inr,monthly_installment_inr,installment_to_income,credit_band,decision
LP001402,0.171248,1974000,32516.31,0.4688,fair,approve
LP002854,0.171227,310000,27398.31,0.3448,fair,approve
LP000750,0.171112,343000,8658.24,0.4114,good,approve
LP003491,0.170685,1212000,38965.73,0.2817,fair,approve
LP004632,0.170578,844000,17828.86,0.3414,fair,approve
LP002179,0.170476,1000000,46607.84,0.2214,good,approve
LP000957,0.170403,286000,25277.15,0.3214,poor,approve
LP000732,0.170386,2500000,41180.74,0.3817,poor,approve
LP000561,0.170344,2374000,39105.23,0.4869,good,approve
LP004346,0.170207,3717000,28580.51,0.4292,fair,approve
LP003563,0.170033,189000,16704.13,0.4458,fair,approve
LP003222,0.169924,1150000,29029.09,0.3532,poor,approve
LP001930,0.169821,308000,9902.18,0.2112,fair,approve
LP002483,0.169801,100000,4602.96,0.3836,good,approve
LP000487,0.169752,358000,11509.68,0.2153,poor,approve
LP000714,0.169716,2500000,41180.74,0.1537,poor,approve
LP000923,0.169494,274000,24216.57,0.7538,good,approve
LP003701,0.169451,567000,14312.61,0.3865,good,approve
LP003363,0.169392,1219000,20079.73,0.4715,good,approve
LP004408,0.169059,1576000,33291.81,0.2997,good,approve
LP001112,0.169058,1384000,22797.66,0.3603,poor,approve
LP002764,0.168754,557000,17907.52,0.4265,good,approve
LP000154,0.168608,3323000,26757.7,0.3656,poor,approve
LP001845,0.168587,518000,16653.67,0.3406,poor,approve
LP003652,0.168463,3901000,31411.91,0.2547,fair,approve
LP001698,0.168453,1652000,12702.45,0.342,poor,approve
LP002615,0.168294,526000,24515.72,0.3074,fair,approve
LP001130,0.168215,671000,31273.86,0.4356,fair,approve
LP002515,0.168183,507000,30682.9,0.264,fair,approve
LP002077,0.168007,2500000,41180.74,0.4383,fair,approve
LP003919,0.167781,349000,16266.14,0.2642,poor,approve
LP001050,0.167777,8405000,72940.54,0.3763,fair,approve
LP002824,0.167702,5126000,39414.51,0.4463,fair,approve
LP001910,0.167516,1675000,42281.51,0.4277,excellent,approve
LP002951,0.167438,848000,27263.15,0.3801,fair,approve
LP001385,0.167342,850000,27327.45,0.4233,good,approve
LP003129,0.167186,429000,25962.45,0.5173,good,approve
LP000275,0.167156,1000000,21124.24,0.4493,good,approve
LP002864,0.167126,2462000,40554.79,0.4723,excellent,approve
LP003350,0.167106,4764000,46912.99,0.3608,fair,approve
LP002223,0.166997,1670000,42155.29,0.3774,excellent,approve
LP004668,0.166954,283000,17126.75,0.296,poor,approve
LP000662,0.166517,269000,12537.51,0.2693,poor,approve
LP002306,0.166274,5838000,44889.17,0.5257,fair,approve
LP004589,0.16623,249000,8005.34,0.4027,excellent,approve
LP003779,0.166197,1161000,29306.76,0.3332,fair,approve
LP001021,0.165679,4610000,40006.65,0.3969,poor,approve
LP004523,0.165155,1611000,40665.98,0.2537,fair,approve
LP001013,0.164872,4804000,41690.23,0.61,good,approve
LP000576,0.16487,1053000,33853.89,0.2814,good,approve
LP002841,0.164813,417000,10526.2,0.2407,fair,approve
LP000512,0.164539,585000,18807.72,0.235,fair,approve
LP001209,0.164493,65000,11183.55,0.4194,poor,approve
LP000806,0.164463,3005000,23105.85,0.4195,poor,approve
LP004119,0.164189,123000,5934.68,0.2236,excellent,approve
LP002704,0.164147,655000,21443.86,0.2935,poor,approve
LP004125,0.164064,468000,11813.58,0.3098,poor,approve
LP003532,0.164037,1087000,34946.99,0.4226,fair,approve
LP004876,0.164031,1989000,32763.4,0.3905,fair,approve
LP002064,0.164024,379000,17664.37,0.351,good,approve
LP002701,0.163894,2500000,41180.74,0.283,good,approve
LP004682,0.163695,797000,25623.5,0.3222,good,approve
LP002904,0.163474,4499000,36227.17,0.417,poor,approve
LP003488,0.163438,1842000,46497.04,0.4059,excellent,approve
LP000989,0.163337,2500000,41180.74,0.18,fair,approve
LP004790,0.162932,356000,31463.87,0.3673,fair,approve
LP000121,0.162921,89000,4294.2,0.2189,excellent,approve
LP001900,0.16285,216000,9942.4,0.3634,poor,approve
LP003943,0.162844,203000,17941.48,0.2705,poor,approve
LP000666,0.162726,1604000,33883.29,0.5082,excellent,approve
LP004110,0.162689,352000,16405.96,0.3702,fair,approve
LP003684,0.162635,984000,31635.54,0.4002,good,approve
LP001715,0.162465,332000,10673.78,0.3631,good,approve
LP002554,0.162329,383000,17850.8,0.3589,poor,approve
LP003121,0.16217,6851000,59454.57,0.3323,poor,approve
LP001814,0.16207,1240000,39865.93,0.2315,good,approve
LP001477,0.161976,2500000,41180.74,0.2589,excellent,approve
LP000277,0.161836,982000,45768.9,0.2687,fair,approve
LP001440,0.161733,494000,22738.63,0.4439,excellent,approve
LP002141,0.161729,187000,5157.08,0.1703,good,approve
LP000082,0.161418,5496000,42259.49,0.4688,fair,approve
LP002569,0.161213,1160000,37293.93,0.4246,excellent,approve
LP002101,0.161183,475000,15550.89,0.3054,poor,approve
LP001355,0.16117,786000,25269.85,0.2866,poor,approve
LP002912,0.161158,1131000,18630.17,0.2528,good,approve
LP004390,0.160919,1500000,11533.7,0.5987,good,approve
LP001201,0.160824,2500000,52810.61,0.4943,excellent,approve
LP004894,0.160793,2282000,37589.78,0.4646,fair,approve
LP001786,0.160783,514000,23659.23,0.4067,fair,approve
LP003057,0.160625,1580000,26026.23,0.3917,fair,approve
LP003274,0.160506,1921000,48491.21,0.3045,fair,approve
LP002525,0.160398,601000,9899.85,0.3669,good,approve
LP004314,0.160256,672000,14195.49,0.3912,poor,approve
LP004096,0.160242,2500000,52810.61,0.2827,good,approve
LP003047,0.160124,360000,16778.82,0.2534,poor,approve
LP003468,0.159979,476000,22966.73,0.2341,excellent,approve
LP003962,0.1596,542000,11449.34,0.3227,good,approve
LP004163,0.159597,2192000,46304.34,0.2808,excellent,approve
LP001487,0.15945,176000,15555.17,0.235,good,approve
LP003029,0.159156,1098000,35300.64,0.3113,good,approve
LP000462,0.158849,212000,9758.28,0.3675,poor,approve
LP003097,0.158784,146000,25119.96,0.7696,excellent,approve
LP001997,0.158778,100000,17205.45,0.4127,poor,approve
LP004994,0.158748,1788000,37770.15,0.6017,excellent,approve
LP001874,0.15874,1039000,26227.16,0.3216,fair,approve
LP004214,0.158666,556000,25913.96,0.3401,poor,approve
LP001346,0.158634,572000,14438.82,0.3866,excellent,approve
LP004020,0.158588,2067000,52176.64,0.3913,excellent,approve
LP003968,0.158451,88000,3029.05,0.1573,good,approve
LP004269,0.15842,1500000,13017.35,0.6546,fair,approve
LP001554,0.158365,229000,7882.4,0.1669,good,approve
LP000493,0.158338,678000,11168.22,0.3701,fair,approve
LP000440,0.158282,516000,16893.18,0.3125,poor,approve
LP001299,0.158154,199000,34238.85,0.5755,good,approve
LP001471,0.158083,793000,25494.9,0.2796,good,approve
LP002267,0.158055,387000,34203.7,0.3706,poor,approve
LP001577,0.157743,5547000,48138.15,0.2785,poor,approve
LP001730,0.157643,578000,26605.12,0.3356,poor,approve
LP002749,0.157328,2038000,33570.54,0.4198,poor,approve
LP000731,0.157206,631000,29409.55,0.3701,poor,approve
LP001940,0.156987,768000,12650.72,0.3402,fair,approve
LP001798,0.156941,323000,6823.13,0.2088,good,approve
LP001939,0.156939,412000,13245.78,0.2333,fair,approve
LP003101,0.156936,202000,6613.22,0.2052,poor,approve
LP002744,0.156793,1000000,46607.84,0.363,fair,approve
LP002713,0.156735,10958000,88236.78,0.5254,excellent,approve
LP000756,0.156717,2500000,41180.74,0.2114,good,approve
LP000383,0.156696,93000,16001.07,0.2467,fair,approve
LP002417,0.15668,441000,20554.06,0.3586,poor,approve
LP003130,0.156376,419000,13717.52,0.2942,poor,approve
LP003210,0.156028,463000,28020.09,0.3679,fair,approve
LP001861,0.155669,15000000,120784.06,0.5126,excellent,approve
LP000507,0.155586,1500000,13017.35,0.2985,poor,approve
LP003264,0.155558,2793000,27503.78,0.4245,poor,approve
LP000401,0.155519,14547000,117136.38,0.5143,good,approve
LP000833,0.155466,74000,3570.46,0.2134,good,approve
LP001088,0.155372,744000,45025.8,0.4424,good,approve
LP004157,0.155122,468000,15046.17,0.4318,good,approve
LP000481,0.155101,317000,19184.38,0.2727,poor,approve
LP000358,0.154973,365000,17011.86,0.397,fair,approve
LP001583,0.154891,494000,23024.27,0.3745,poor,approve
LP002641,0.15485,534000,47195.81,0.3228,fair,approve
LP001931,0.154829,361000,31905.78,0.2661,fair,approve
LP003370,0.154728,1500000,14771.09,0.8651,good,approve
LP002860,0.154631,958000,44650.31,0.4289,excellent,approve
LP000207,0.154548,5194000,39937.37,0.4973,fair,approve
LP003402,0.154405,69000,11871.76,0.3356,good,approve
LP002618,0.154101,284000,13236.63,0.1927,poor,approve
LP001907,0.153984,691000,17442.7,0.3037,poor,approve
LP003189,0.15394,3690000,29712.88,0.3613,fair,approve
LP001520,0.153691,5196000,41839.6,0.3176,poor,approve
LP000719,0.153636,376000,12088.38,0.2498,poor,approve
LP002312,0.153548,190000,16792.52,0.5518,excellent,approve
LP000521,0.153503,7144000,54931.18,0.3403,fair,approve
LP001297,0.153373,151000,25980.24,0.6583,good,approve
LP004391,0.153261,8285000,63704.48,0.5102,excellent,approve
LP000827,0.152961,458000,27717.49,0.3374,poor,approve
LP001382,0.152921,1255000,26510.93,0.3534,fair,approve
LP001263,0.152874,4639000,45682.07,0.3356,poor,approve
LP000696,0.15271,397000,8386.32,0.3169,fair,approve
LP002961,0.152523,179000,10832.82,0.3271,poor,approve
LP000038,0.152443,240000,14524.45,0.3571,poor,approve
LP004396,0.15244,3998000,32192.98,0.31,poor,approve
LP001565,0.152424,720000,23147.96,0.3177,fair,approve
LP001709,0.15235,1000000,60518.54,0.3648,excellent,approve
LP004639,0.152251,1872000,39544.58,0.4133,excellent,approve
LP002971,0.152151,1149000,29003.85,0.2978,fair,approve
LP001306,0.151995,311000,53508.96,0.6531,good,approve
LP003384,0.151925,645000,29689.11,0.4407,excellent,approve
LP002375,0.15192,5291000,45916.53,0.405,fair,approve
LP000555,0.151897,1169000,24694.24,0.3609,good,approve
LP004629,0.151773,1271000,20936.29,0.4856,excellent,approve
LP002982,0.151761,1987000,32730.45,0.3942,poor,approve
LP002644,0.151633,1068000,17592.41,0.3076,fair,approve
LP003922,0.151607,275000,16642.6,0.2957,good,approve
LP003302,0.151509,1912000,40389.55,0.4987,excellent,approve
LP004047,0.151391,533000,47107.42,0.3309,fair,approve
LP003627,0.151302,450000,14467.47,0.204,good,approve
LP003508,0.151297,9526000,73246.7,0.534,excellent,approve
LP002714,0.151251,2500000,41180.74,0.311,fair,approve
LP003876,0.151114,2500000,63106.73,0.2807,good,approve
LP000892,0.151108,2123000,16324.03,0.3564,fair,approve
LP003620,0.151012,12535000,96383.31,0.5433,excellent,approve
LP004562,0.150875,969000,24460.17,0.4006,excellent,approve
LP000608,0.150723,800000,48414.83,0.4233,fair,approve
LP002324,0.150614,469000,11838.82,0.2441,excellent,approve
LP003415,0.150584,2500000,41180.74,0.2807,excellent,approve
LP004556,0.150461,211000,12769.41,0.4158,poor,approve
LP001014,0.150185,528000,24303.64,0.386,excellent,approve
LP003207,0.150176,2500000,41180.74,0.1614,excellent,approve
LP001331,0.150148,81000,7158.91,0.2915,fair,approve
LP002651,0.150136,1825000,30061.94,0.3556,fair,approve
LP001046,0.150066,330000,8330.09,0.2555,poor,approve
LP002411,0.150039,1048000,22138.21,0.3694,fair,approve
LP003857,0.149919,1364000,22468.21,0.3756,poor,approve
LP004493,0.149823,15000000,115337.02,0.4761,good,approve
LP000943,0.14968,520000,31469.64,0.3653,fair,approve
LP004349,0.149645,637000,20479.51,0.2855,poor,approve
LP001283,0.149432,2500000,52810.61,0.2139,excellent,approve
LP002633,0.149359,2183000,35959.02,0.3752,good,approve
LP001119,0.149133,327000,15051.69,0.3346,poor,approve
LP001132,0.149083,2453000,61920.32,0.4438,excellent,approve
LP002018,0.148783,986000,16241.68,0.4383,good,approve
LP003153,0.148747,213000,12890.45,0.1747,poor,approve
LP000021,0.148534,601000,15170.86,0.2149,poor,approve
LP004641,0.148508,478000,15367.67,0.3051,poor,approve
LP001226,0.148428,656000,21090.36,0.4242,good,approve
LP000649,0.148363,220000,10253.72,0.2653,poor,approve
LP000259,0.148343,523000,11047.98,0.2618,good,approve
LP001005,0.148326,930000,29899.45,0.3844,fair,approve
LP001145,0.148324,541000,8911.51,0.2782,fair,approve
LP000485,0.148315,663000,30901.0,0.3621,poor,approve
LP001310,0.148289,200000,17676.33,0.4419,fair,approve
LP004436,0.148285,529000,17318.78,0.3055,poor,approve
LP001548,0.148255,508000,16631.27,0.3017,fair,approve
LP000688,0.148206,3769000,28980.35,0.4847,fair,approve
LP004160,0.148063,299000,7547.56,0.2118,poor,approve
LP004228,0.148052,97000,5870.3,0.3558,fair,approve
LP000862,0.147982,1729000,15004.66,0.3569,poor,approve
LP003542,0.147978,3199000,25759.21,0.2833,fair,approve
LP004608,0.147974,508000,23383.05,0.3215,fair,approve
LP002885,0.147744,698000,42241.94,0.4596,fair,approve
LP001661,0.147479,1091000,35075.59,0.4483,excellent,approve
LP002391,0.147448,375000,64520.46,0.6292,good,approve
LP002252,0.146937,476000,15303.37,0.3538,excellent,approve
LP001869,0.146771,1500000,13017.35,0.3251,poor,approve
LP003325,0.146723,1944000,32022.14,0.4767,good,approve
LP000419,0.146529,573000,18421.92,0.3701,fair,approve
LP002867,0.146515,10818000,87109.47,0.4922,excellent,approve
LP004961,0.146463,15000000,115337.02,0.341,good,approve
LP000058,0.146433,2384000,39269.95,0.3892,good,approve
LP000988,0.14631,5990000,48233.1,0.5329,fair,approve
LP002214,0.146062,33000,2916.59,0.1249,poor,approve
LP001213,0.146043,428000,19700.68,0.3384,poor,approve
LP001206,0.146038,444000,14274.57,0.4753,excellent,approve
LP001356,0.145977,6047000,52477.27,0.5452,excellent,approve
LP003356,0.145783,496000,15946.37,0.2788,poor,approve
LP000753,0.145782,487000,12293.19,0.3007,poor,approve
LP004640,0.145762,488000,15689.17,0.2891,poor,approve
LP002981,0.14563,790000,25863.59,0.3116,fair,approve
LP004009,0.145577,329000,10577.33,0.2303,poor,approve
LP000125,0.14557,151000,25980.24,0.2529,poor,approve
LP001838,0.145515,227000,13737.71,0.4039,fair,approve
LP004324,0.145482,1796000,29584.24,0.3585,good,approve
LP001379,0.14544,1913000,16601.46,0.3174,poor,approve
LP004789,0.145417,7440000,57207.16,0.4246,fair,approve
LP000372,0.14541,810000,17110.64,0.4462,good,approve
LP002583,0.145398,451000,14499.62,0.3736,excellent,approve
LP000982,0.145332,244000,11372.31,0.3587,good,approve
LP004382,0.145315,4169000,32056.0,0.5185,fair,approve
LP004316,0.145261,835000,38917.54,0.2986,fair,approve
LP001370,0.145245,189000,8808.88,0.3114,fair,approve
LP002628,0.145146,339000,11098.43,0.2027,fair,approve
LP004457,0.145103,1570000,25861.51,0.4074,good,approve
LP000911,0.145091,604000,19418.56,0.3616,excellent,approve
LP003297,0.145002,1595000,13841.78,0.3347,poor,approve
LP002931,0.144915,1339000,22056.4,0.3498,fair,approve
LP002488,0.144896,739000,34443.19,0.2879,good,approve
LP003951,0.144754,100000,4660.78,0.0926,poor,approve
LP004531,0.144697,7610000,61277.78,0.5271,fair,approve
LP001590,0.144624,1325000,42598.67,0.3136,fair,approve
LP000035,0.144289,380000,9592.22,0.3631,good,approve
LP004720,0.144174,6764000,66607.78,0.3294,fair,approve
LP003042,0.144158,7965000,64136.34,0.4832,fair,approve
LP004714,0.144071,335000,10770.23,0.3615,good,approve
LP002019,0.144033,4200000,33819.54,0.3531,poor,approve
LP004296,0.143701,1201000,25370.22,0.3419,excellent,approve
LP003592,0.143564,639000,20543.81,0.3859,fair,approve
LP001615,0.143448,97000,16689.29,0.4157,poor,approve
LP000802,0.143394,613000,37097.87,0.3632,good,approve
LP002412,0.143366,282000,24923.63,0.252,fair,approve
LP002857,0.143365,409000,10324.26,0.2617,poor,approve
LP004561,0.143278,2364000,38940.51,0.4274,excellent,approve
LP003094,0.143258,212000,9758.28,0.3145,poor,approve
LP003409,0.143174,257000,11978.21,0.3548,fair,approve
LP003783,0.14311,4895000,37638.32,0.4601,fair,approve
LP004808,0.143103,95000,3269.99,0.162,excellent,approve
LP001194,0.14301,737000,33923.83,0.4126,good,approve
LP004794,0.14301,209000,7193.98,0.2836,excellent,approve
LP002093,0.143008,4161000,36110.12,0.3427,poor,approve
LP002123,0.142957,378000,17617.76,0.236,poor,approve
LP002256,0.142873,167000,14759.74,0.1639,poor,approve
LP000588,0.142711,72000,6363.48,0.2031,poor,approve
LP001614,0.142684,456000,27596.46,0.3659,poor,approve
LP000087,0.142568,136000,12019.91,0.3238,fair,approve
LP000168,0.142082,937000,15434.54,0.4902,good,approve
LP003634,0.141931,800000,20194.15,0.3067,fair,approve
LP005000,0.141704,717000,23051.51,0.3465,excellent,approve
LP002930,0.141612,723000,23244.41,0.2571,good,approve
LP003637,0.141532,998000,25192.21,0.4015,good,approve
LP003335,0.141507,1885000,39819.2,0.442,excellent,approve
LP000828,0.141502,263000,12105.79,0.3777,fair,approve
LP003529,0.141423,244000,7844.59,0.3377,fair,approve
LP003927,0.141247,154000,7430.41,0.1864,good,approve
LP004295,0.141174,1320000,21743.43,0.479,good,approve
LP001360,0.141047,2038000,16410.53,0.3443,fair,approve
LP003410,0.141016,452000,21066.74,0.2424,poor,approve
LP001482,0.140698,5652000,43458.99,0.5379,excellent,approve
LP002540,0.140666,2500000,41180.74,0.1414,fair,approve
LP002887,0.140592,200000,34410.91,0.4993,fair,approve
LP000103,0.140412,701000,22949.84,0.2289,poor,approve
LP003414,0.140337,690000,17417.46,0.3538,fair,approve
LP000208,0.140335,505000,23536.96,0.3152,poor,approve
LP002005,0.140324,357000,11687.72,0.3001,poor,approve
LP003107,0.140172,612000,12928.04,0.3467,fair,approve
LP001392,0.14013,460000,21439.61,0.4392,fair,approve
LP001280,0.140085,6922000,60070.72,0.5855,good,approve
LP000677,0.140056,649000,30248.49,0.4356,excellent,approve
LP000329,0.140023,3287000,26467.81,0.4204,fair,approve
LP004395,0.139893,512000,12924.26,0.3689,good,approve
LP000867,0.139866,268000,8773.98,0.2714,fair,approve
LP001480,0.139699,1492000,24576.67,0.4405,excellent,approve
LP000767,0.139567,160000,7457.25,0.289,poor,approve
LP002631,0.139202,186000,6089.4,0.3052,fair,approve
LP003641,0.139139,189000,16704.13,0.1683,poor,approve
LP001448,0.139076,261000,12013.73,0.3584,good,approve
LP003657,0.138747,755000,12436.58,0.2414,fair,approve
LP004197,0.138605,560000,18003.97,0.3914,fair,approve
LP003784,0.138496,1131000,36361.58,0.2796,good,approve
LP003867,0.138353,13215000,114682.84,0.311,fair,approve
LP000223,0.138342,508000,30743.42,0.1715,good,approve
LP001423,0.138235,325000,19668.53,0.5403,good,approve
LP001409,0.138197,4436000,43683.05,0.3396,poor,approve
LP003883,0.138161,467000,7692.56,0.3613,fair,approve
LP004597,0.138151,566000,14287.36,0.4354,good,approve
LP003942,0.137966,100000,8838.17,0.3114,fair,approve
LP004772,0.137918,326000,8229.12,0.2665,poor,approve
LP002071,0.137898,1000000,46607.84,0.2939,good,approve
